,Humidity9am,Temp9am,RainToday,RainTomorrow
1019,58.0,12.7,0,0
1020,64.0,10.2,0,0
1021,69.0,12.7,0,0
1022,63.0,14.1,0,0
1023,68.0,16.6,0,0
1024,77.0,17.9,0,0
1025,85.0,15.6,0,0
1026,66.0,18.3,0,0
1027,46.0,23.8,0,1
1028,85.0,13.0,1,0
1029,57.0,16.2,0,0
1030,63.0,15.4,0,0
1031,80.0,16.7,0,1
1032,91.0,18.4,1,0
1033,74.0,13.1,0,0
1034,60.0,14.1,0,0
1035,62.0,15.7,0,0
1036,64.0,14.9,0,0
1037,61.0,14.5,0,0
1038,57.0,16.0,0,0
1039,72.0,18.5,0,0
1040,63.0,21.7,0,1
1041,83.0,21.4,1,0
1042,72.0,22.7,0,0
1043,85.0,19.8,0,1
1044,87.0,15.9,1,0
1045,72.0,16.4,0,0
1046,65.0,18.8,0,0
1047,66.0,19.7,0,0
1048,49.0,25.2,0,0
1049,65.0,18.9,0,0
1050,62.0,20.1,0,0
1051,89.0,17.2,0,0
1052,66.0,22.9,0,0
1053,72.0,21.9,0,0
1054,92.0,17.5,0,0
1055,54.0,17.0,0,1
1056,76.0,14.7,1,0
1057,53.0,17.5,0,0
1058,44.0,17.2,0,1
1059,99.0,15.0,1,1
1060,83.0,20.0,1,1
1061,76.0,16.6,1,0
1062,72.0,20.9,0,0
1063,68.0,22.5,0,1
1064,66.0,21.1,1,1
1065,55.0,13.8,1,0
1066,49.0,15.6,0,0
1067,53.0,18.0,0,0
1068,50.0,16.9,0,0
1069,46.0,15.2,0,0
1070,54.0,16.4,0,0
1071,49.0,18.3,0,0
1072,62.0,20.8,0,0
1073,62.0,20.7,0,0
1074,72.0,20.1,0,1
1075,94.0,18.3,1,0
1076,63.0,18.3,0,0
1077,49.0,19.0,0,0
1078,51.0,17.2,0,0
1079,54.0,19.4,0,0
1080,67.0,20.0,0,0
1081,67.0,21.2,0,0
1082,43.0,22.6,0,1
1083,84.0,20.7,1,0
1084,60.0,20.9,0,0
1085,56.0,21.7,0,0
1086,63.0,20.9,0,0
1087,72.0,21.2,0,0
1088,58.0,23.8,0,1
1089,68.0,22.1,1,1
1090,81.0,21.2,1,0
1091,69.0,19.9,0,0
1092,50.0,20.0,0,0
1093,49.0,20.8,0,0
1094,50.0,20.9,0,0
1095,54.0,22.6,0,0
1096,61.0,24.2,0,0
1097,57.0,25.5,0,0
1098,55.0,26.5,0,0
1099,60.0,24.5,0,0
1100,59.0,20.9,0,0
1101,43.0,18.9,0,0
1102,47.0,21.6,0,1
1103,91.0,20.0,1,1
1104,56.0,16.5,1,0
1105,57.0,17.9,0,0
1106,85.0,13.5,0,1
1107,52.0,14.8,1,0
1108,62.0,16.6,0,0
1109,49.0,19.5,0,0
1110,52.0,20.7,0,0
1111,48.0,23.5,0,0
1112,41.0,24.3,0,0
1113,64.0,21.2,0,0
1114,59.0,24.8,0,0
1115,58.0,25.3,0,0
1116,56.0,24.9,0,0
1117,49.0,24.5,0,0
1118,44.0,22.2,0,0
1119,55.0,21.1,0,0
1120,52.0,24.6,0,0
1121,38.0,24.4,0,0
1122,50.0,24.7,0,0
1123,56.0,24.9,0,0
1124,49.0,26.4,0,1
1125,92.0,22.6,1,1
1126,61.0,19.1,1,0
1127,52.0,18.8,0,0
1128,55.0,20.1,0,0
1129,69.0,20.6,0,0
1130,63.0,21.2,0,0
1131,61.0,22.2,0,1
1132,58.0,16.9,1,0
1133,63.0,16.9,0,0
1134,61.0,17.8,0,0
1135,61.0,19.6,0,1
1136,78.0,18.7,1,0
1137,69.0,16.6,0,1
1138,68.0,18.0,1,0
1139,61.0,19.6,0,0
1140,60.0,21.1,0,0
1141,65.0,20.8,0,0
1142,83.0,18.4,0,0
1143,75.0,21.0,0,0
1144,68.0,22.0,0,0
1145,62.0,23.3,0,0
1146,82.0,19.0,0,1
1147,72.0,19.3,1,0
1148,65.0,19.5,0,0
1149,73.0,18.4,0,0
1150,65.0,19.8,0,0
1151,65.0,21.5,0,1
1152,91.0,18.6,1,1
1153,88.0,21.9,1,1
1154,100.0,19.5,1,0
1155,74.0,20.5,0,1
1156,97.0,19.5,1,1
1157,60.0,19.1,1,0
1158,62.0,19.3,0,1
1159,100.0,19.1,1,0
1160,85.0,16.3,0,0
1161,79.0,16.7,0,0
1162,49.0,17.7,0,0
1163,49.0,18.3,0,0
1164,76.0,16.7,0,0
1165,77.0,15.5,0,0
1166,87.0,14.9,0,0
1167,82.0,16.7,0,0
1168,77.0,18.4,0,0
1169,77.0,19.6,0,1
1170,79.0,20.8,1,1
1171,93.0,19.8,1,1
1172,98.0,14.5,1,0
1173,68.0,15.9,0,0
1174,78.0,16.0,0,0
1175,74.0,17.6,0,0
1176,66.0,20.9,0,0
1177,72.0,12.6,0,0
1178,83.0,12.5,0,0
1179,79.0,11.1,0,0
1180,85.0,10.2,0,0
1181,90.0,11.1,0,0
1182,86.0,13.5,0,0
1183,86.0,16.5,0,1
1184,87.0,13.0,1,0
1185,81.0,15.1,0,0
1186,82.0,15.5,0,0
1187,74.0,19.2,0,0
1188,78.0,17.6,0,0
1189,75.0,18.4,0,0
1190,78.0,19.4,0,0
1191,78.0,19.6,0,0
1192,81.0,20.1,0,0
1193,59.0,14.1,0,0
1194,83.0,12.0,0,0
1195,81.0,12.0,0,0
1196,68.0,8.9,0,0
1197,68.0,10.0,0,0
1198,79.0,11.3,0,0
1199,78.0,13.1,0,0
1200,82.0,11.8,0,0
1201,81.0,15.2,0,0
1202,79.0,15.5,0,0
1203,71.0,17.4,0,0
1204,66.0,19.7,0,0
1205,80.0,18.3,0,1
1206,100.0,15.7,1,0
1207,86.0,17.0,0,1
1208,95.0,16.4,1,1
1209,95.0,16.9,1,0
1210,84.0,10.3,0,0
1211,81.0,9.8,0,0
1212,95.0,9.5,0,0
1213,100.0,9.4,0,0
1214,100.0,10.3,0,0
1215,97.0,10.2,0,0
1216,79.0,10.4,0,0
1217,93.0,11.3,0,0
1218,94.0,14.2,0,1
1219,80.0,8.1,1,0
1220,87.0,8.6,0,0
1221,100.0,7.0,0,0
1222,100.0,6.9,0,0
1223,99.0,8.0,0,0
1224,91.0,9.0,0,0
1225,92.0,11.7,0,0
1226,100.0,12.5,0,0
1227,93.0,10.9,0,0
1228,84.0,8.2,0,0
1229,81.0,9.2,0,0
1230,81.0,5.4,0,0
1231,84.0,7.5,0,0
1232,94.0,7.6,0,0
1233,100.0,5.7,0,0
1234,94.0,6.9,0,0
1235,97.0,7.2,0,0
1236,100.0,6.1,0,0
1237,100.0,5.0,0,0
1238,90.0,6.8,0,0
1239,78.0,10.7,0,0
1240,82.0,10.9,0,1
1241,87.0,7.6,1,1
1242,95.0,7.9,1,0
1243,100.0,7.0,0,0
1244,97.0,6.1,0,0
1245,92.0,7.3,0,0
1246,100.0,5.8,0,0
1247,100.0,5.7,0,0
1248,100.0,7.9,0,0
1249,94.0,6.0,0,1
1250,84.0,9.7,1,0
1251,100.0,6.3,0,1
1252,63.0,14.3,1,0
1253,85.0,6.0,0,0
1254,80.0,4.7,0,0
1255,96.0,3.2,0,0
1256,100.0,3.0,0,0
1257,100.0,4.0,0,0
1258,84.0,5.7,0,0
1259,81.0,6.3,0,0
1260,85.0,6.3,0,0
1261,97.0,7.3,0,0
1262,83.0,11.6,0,0
1263,98.0,5.5,0,0
1264,93.0,8.8,0,0
1265,96.0,5.6,0,1
1266,87.0,10.8,1,0
1267,100.0,3.0,0,0
1268,83.0,10.2,0,1
1269,91.0,8.4,1,0
1270,100.0,0.3,0,0
1271,98.0,8.0,0,1
1272,100.0,7.7,1,0
1273,100.0,6.8,0,0
1274,93.0,6.1,0,0
1275,100.0,5.5,0,1
1276,100.0,9.9,1,1
1277,100.0,4.3,1,1
1278,100.0,6.5,1,1
1279,97.0,7.5,1,0
1280,100.0,4.2,0,0
1281,100.0,3.0,0,0
1282,83.0,3.5,0,0
1283,87.0,3.7,0,0
1284,94.0,2.9,0,0
1285,91.0,4.1,0,0
1286,95.0,5.2,0,1
1287,95.0,9.1,1,1
1288,87.0,10.8,1,0
1289,100.0,7.1,0,1
1290,100.0,12.5,1,1
1291,97.0,10.3,1,1
1292,89.0,7.2,1,1
1293,94.0,10.1,1,0
1294,100.0,10.2,0,0
1295,84.0,10.8,0,0
1296,100.0,2.3,0,0
1297,86.0,9.2,0,0
1298,100.0,5.2,0,0
1299,92.0,5.6,0,0
1300,100.0,5.6,0,0
1301,100.0,4.0,0,0
1302,94.0,7.0,0,1
1303,91.0,10.4,1,1
1304,96.0,7.8,1,1
1305,100.0,5.9,1,1
1306,100.0,5.7,1,0
1307,100.0,3.6,0,0
1308,80.0,4.8,0,0
1309,76.0,6.0,0,0
1310,87.0,4.9,0,0
1311,95.0,6.0,0,0
1312,99.0,5.8,0,1
1313,92.0,8.6,1,1
1314,86.0,6.1,1,0
1315,80.0,7.9,0,0
1316,87.0,6.1,0,1
1317,87.0,8.7,1,0
1318,77.0,6.1,0,0
1319,87.0,4.9,0,0
1320,79.0,6.2,0,0
1321,89.0,6.7,0,0
1322,95.0,6.0,0,1
1323,100.0,6.2,1,0
1324,88.0,9.0,0,1
1325,95.0,6.8,1,1
1326,99.0,6.7,1,0
1327,100.0,5.1,0,0
1328,89.0,6.4,0,0
1329,84.0,7.9,0,0
1330,74.0,11.3,0,0
1331,79.0,11.8,0,1
1332,90.0,6.1,1,1
1333,86.0,7.0,1,0
1334,85.0,10.2,0,0
1335,100.0,4.6,0,0
1336,87.0,7.6,0,0
1337,72.0,10.8,0,0
1338,85.0,8.6,0,0
1339,88.0,5.3,0,0
1340,76.0,6.2,0,0
1341,83.0,7.9,0,0
1342,75.0,8.3,0,0
1343,76.0,11.9,0,0
1344,39.0,16.8,0,0
1345,69.0,12.4,0,1
1346,86.0,8.0,1,1
1347,86.0,9.6,1,0
1348,73.0,11.1,0,0
1349,100.0,8.7,0,0
1350,94.0,9.6,0,0
1351,80.0,11.3,0,1
1352,67.0,11.8,1,0
1353,77.0,7.7,0,0
1354,79.0,10.0,0,0
1355,88.0,10.5,0,0
1356,82.0,11.9,0,0
1357,85.0,11.2,0,1
1358,87.0,12.7,1,0
1359,87.0,14.0,0,0
1360,85.0,13.2,0,0
1361,90.0,11.5,0,0
1362,79.0,13.0,0,0
1363,74.0,11.0,0,0
1364,67.0,9.5,0,0
1365,74.0,11.5,0,0
1366,77.0,14.3,0,0
1367,45.0,23.2,0,1
1368,69.0,9.0,1,0
1369,75.0,9.1,0,0
1370,70.0,10.8,0,0
1371,66.0,13.7,0,0
1372,75.0,14.8,0,0
1373,70.0,16.2,0,0
1376,72.0,8.7,1,0
1377,93.0,8.2,0,0
1378,80.0,9.9,0,0
1379,69.0,11.9,0,0
1380,89.0,8.8,0,1
1381,48.0,11.4,1,0
1382,76.0,10.2,0,0
1383,83.0,10.7,0,0
1384,79.0,13.0,0,0
1385,87.0,12.4,0,1
1386,69.0,10.4,1,0
1387,79.0,12.8,0,0
1388,78.0,14.9,0,0
1389,73.0,16.7,0,0
1390,72.0,15.3,0,0
1391,56.0,12.0,0,0
1392,64.0,10.6,0,0
1393,71.0,12.8,0,0
1394,40.0,20.6,0,0
1395,72.0,11.4,0,0
1396,64.0,11.5,0,0
1397,63.0,13.7,0,0
1398,72.0,16.4,0,0
1399,64.0,18.1,0,0
1400,70.0,19.0,0,0
1401,53.0,20.4,0,0
1402,64.0,11.8,0,0
1403,65.0,15.4,0,0
1404,69.0,17.5,0,0
1405,68.0,17.8,0,0
1406,73.0,22.8,0,1
1407,95.0,19.4,1,1
1408,83.0,18.4,1,1
1409,68.0,16.0,1,0
1410,52.0,14.5,0,0
1411,67.0,15.2,0,0
1412,68.0,18.2,0,0
1413,63.0,16.8,0,0
1414,61.0,16.8,0,0
1415,67.0,17.1,0,0
1416,54.0,18.0,0,0
1417,57.0,16.2,0,0
1418,50.0,17.4,0,0
1419,58.0,15.3,0,0
1420,56.0,17.3,0,0
1421,46.0,21.2,0,0
1422,47.0,18.0,0,0
1423,61.0,18.9,0,0
1424,64.0,21.5,0,0
1425,55.0,23.8,0,0
1426,59.0,22.3,0,0
1427,71.0,19.5,0,0
1428,59.0,23.9,0,0
1429,56.0,27.5,0,0
1430,53.0,29.5,0,0
1431,49.0,22.3,0,0
1432,48.0,21.4,0,0
1433,32.0,23.6,0,0
1434,44.0,27.8,0,0
1435,36.0,30.7,0,1
1436,40.0,29.2,1,0
1437,47.0,29.7,0,0
1438,24.0,34.5,0,0
1439,46.0,17.0,0,0
1440,48.0,20.1,0,0
1441,48.0,23.0,0,0
1442,42.0,23.2,0,0
1443,57.0,20.1,0,1
1444,46.0,16.1,1,0
1445,52.0,19.6,0,0
1446,51.0,21.8,0,0
1447,46.0,24.6,0,0
1448,38.0,27.0,0,0
1449,51.0,23.0,0,0
1450,51.0,23.3,0,0
1451,46.0,27.7,0,0
1452,63.0,24.2,0,0
1453,45.0,23.3,0,0
1454,56.0,24.1,0,0
1455,47.0,27.2,0,0
1456,50.0,25.8,0,0
1457,60.0,18.4,0,0
1458,61.0,23.1,0,0
1459,51.0,23.7,0,0
1460,53.0,18.0,0,0
1461,45.0,19.5,0,0
1462,49.0,19.7,0,0
1463,46.0,18.9,0,0
1464,52.0,20.0,0,0
1465,64.0,18.2,0,0
1466,66.0,18.7,0,0
1467,65.0,20.2,0,0
1468,64.0,22.0,0,0
1469,65.0,23.7,0,0
1470,65.0,22.7,0,0
1471,65.0,22.5,0,0
1472,56.0,24.2,0,0
1473,66.0,23.2,0,0
1474,47.0,24.3,0,0
1475,63.0,18.4,0,0
1476,64.0,19.1,0,0
1477,60.0,18.0,0,0
1478,39.0,14.8,0,0
1479,55.0,13.0,0,0
1480,63.0,14.7,0,0
1481,59.0,15.3,0,1
1482,81.0,17.8,1,1
1483,73.0,15.6,1,0
1484,79.0,13.3,0,0
1485,82.0,13.7,0,0
1486,76.0,14.9,0,0
1487,70.0,18.3,0,0
1488,69.0,18.4,0,1
1489,84.0,22.2,1,1
1490,68.0,11.2,1,0
1491,92.0,10.9,0,0
1492,72.0,15.9,0,0
1493,86.0,11.8,0,0
1494,83.0,12.1,0,0
1495,61.0,14.2,0,0
1496,72.0,13.1,0,0
1497,78.0,13.0,0,0
1498,80.0,14.6,0,0
1499,74.0,15.7,0,0
1500,67.0,17.5,0,0
1501,72.0,16.7,0,0
1502,72.0,16.8,0,0
1503,76.0,17.0,0,0
1504,74.0,18.0,0,0
1505,75.0,17.3,0,0
1506,80.0,17.4,0,0
1507,77.0,18.9,0,0
1508,63.0,16.6,0,0
1509,69.0,15.6,0,0
1510,73.0,14.8,0,0
1511,50.0,12.4,0,0
1512,55.0,14.6,0,0
1513,70.0,10.6,0,1
1514,90.0,11.7,1,1
1515,85.0,13.5,1,0
1516,89.0,9.9,0,0
1517,83.0,10.2,0,0
1518,79.0,13.2,0,0
1519,90.0,11.8,0,0
1520,66.0,16.7,0,0
1521,92.0,12.1,0,1
1522,77.0,13.0,1,0
1523,83.0,11.9,0,0
1524,74.0,8.6,0,0
1525,79.0,9.1,0,0
1526,81.0,12.4,0,0
1527,66.0,9.3,0,0
1528,66.0,9.3,0,0
1533,81.0,12.6,0,0
1534,82.0,11.4,0,1
1535,96.0,14.0,1,1
1536,100.0,6.1,1,1
1537,97.0,9.6,1,1
1538,90.0,9.4,1,1
1539,100.0,7.8,1,0
1540,100.0,5.6,0,0
1541,100.0,5.0,0,1
1542,99.0,8.5,1,0
1543,100.0,6.9,0,0
1544,98.0,6.1,0,0
1545,59.0,13.5,0,0
1546,75.0,7.8,0,0
1547,100.0,4.6,0,0
1548,100.0,5.5,0,0
1549,100.0,5.3,0,0
1550,79.0,9.9,0,0
1551,100.0,7.8,0,0
1552,98.0,11.2,0,1
1553,100.0,13.9,1,1
1554,99.0,14.6,1,1
1555,68.0,12.3,1,0
1556,84.0,5.6,0,0
1557,100.0,5.5,0,0
1558,100.0,8.1,0,0
1559,100.0,8.5,0,1
1560,95.0,12.0,1,0
1561,100.0,7.2,0,0
1562,100.0,5.3,0,0
1563,100.0,7.8,0,0
1564,100.0,6.4,0,1
1565,100.0,10.0,1,1
1567,100.0,7.2,1,0
1568,93.0,5.7,0,0
1569,83.0,4.8,0,0
1570,100.0,4.5,0,0
1571,100.0,7.0,0,0
1572,89.0,4.7,0,0
1573,97.0,3.7,0,0
1574,97.0,3.4,0,0
1575,87.0,3.9,0,0
1576,89.0,4.3,0,0
1577,84.0,7.8,0,0
1578,56.0,12.8,0,0
1579,81.0,6.5,0,0
1580,95.0,3.6,0,0
1581,92.0,6.5,0,0
1582,100.0,7.1,0,0
1583,97.0,6.3,0,0
1584,100.0,7.4,0,0
1585,100.0,11.2,0,0
1586,100.0,5.2,0,0
1587,83.0,8.9,0,0
1588,73.0,9.0,0,1
1589,83.0,7.8,1,1
1590,91.0,8.2,1,1
1591,100.0,7.6,1,0
1592,90.0,5.2,0,0
1593,78.0,6.1,0,0
1594,84.0,6.6,0,0
1595,100.0,5.1,0,0
1596,100.0,8.0,0,1
1597,100.0,11.1,1,1
1598,86.0,13.7,1,1
1599,100.0,11.2,1,1
1600,100.0,13.1,1,0
1601,73.0,16.1,0,1
1602,83.0,15.2,1,1
1603,89.0,9.7,1,1
1604,92.0,4.7,1,0
1605,76.0,7.6,0,0
1606,100.0,6.6,0,0
1607,100.0,3.6,0,0
1608,100.0,4.0,0,0
1609,98.0,5.9,0,0
1610,100.0,5.1,0,0
1611,98.0,6.2,0,1
1612,87.0,12.4,1,0
1613,100.0,9.7,0,0
1614,100.0,5.6,0,0
1615,100.0,7.0,0,0
1616,87.0,10.1,0,1
1617,87.0,6.3,1,0
1618,89.0,8.4,0,1
1619,96.0,8.1,1,1
1620,74.0,12.5,1,0
1621,94.0,7.6,0,1
1622,81.0,8.4,1,0
1623,95.0,7.2,0,1
1624,95.0,9.6,1,0
1625,100.0,5.8,0,1
1626,94.0,12.7,1,1
1627,79.0,9.1,1,0
1628,65.0,11.8,0,1
1629,84.0,6.5,1,0
1630,100.0,6.4,0,1
1631,78.0,10.4,1,0
1632,79.0,9.1,0,1
1633,85.0,7.8,1,1
1634,86.0,4.8,1,0
1635,94.0,6.4,0,1
1636,89.0,8.7,1,1
1637,94.0,10.1,1,1
1638,100.0,9.0,1,0
1639,87.0,11.8,0,0
1640,76.0,12.2,0,0
1641,91.0,10.6,0,0
1642,91.0,11.3,0,1
1643,84.0,15.0,1,1
1644,67.0,14.9,1,0
1645,88.0,12.5,0,0
1646,80.0,12.1,0,0
1647,74.0,13.6,0,0
1648,80.0,14.7,0,0
1649,82.0,15.0,0,0
1650,79.0,17.0,0,0
1651,82.0,16.7,0,0
1652,73.0,15.2,0,0
1653,75.0,12.0,0,0
1654,73.0,12.6,0,0
1655,80.0,14.1,0,0
1656,79.0,9.8,0,0
1657,81.0,9.7,0,0
1658,67.0,7.9,0,0
1659,73.0,12.9,0,0
1660,84.0,11.7,0,1
1661,93.0,10.9,1,1
1662,100.0,13.4,1,0
1663,92.0,13.3,0,1
1664,79.0,9.7,1,1
1665,87.0,9.4,1,0
1666,100.0,9.7,0,0
1667,94.0,9.6,0,0
1668,77.0,14.2,0,0
1669,63.0,16.9,0,0
1670,68.0,18.0,0,0
1671,84.0,10.3,0,1
1672,74.0,10.7,1,0
1673,64.0,12.8,0,0
1674,75.0,11.6,0,0
1675,70.0,15.8,0,1
1676,87.0,16.3,1,1
1677,64.0,13.3,1,0
1678,64.0,11.3,0,0
1679,74.0,10.6,0,0
1680,83.0,12.5,0,0
1681,76.0,13.2,0,0
1682,77.0,11.9,0,0
1683,69.0,13.4,0,0
1684,83.0,11.9,0,0
1687,78.0,12.0,0,0
1688,70.0,14.6,0,1
1689,77.0,8.1,1,0
1690,81.0,9.3,0,0
1691,75.0,11.2,0,0
1692,62.0,13.9,0,0
1693,72.0,8.6,0,0
1694,75.0,12.7,0,0
1695,67.0,13.9,0,0
1696,64.0,18.8,0,1
1697,81.0,19.1,1,1
1698,90.0,13.8,1,0
1699,62.0,10.1,0,0
1700,64.0,10.0,0,0
1701,61.0,12.9,0,0
1702,68.0,11.9,0,0
1703,65.0,16.0,0,0
1704,54.0,17.9,0,0
1705,61.0,13.6,0,0
1706,70.0,14.9,0,0
1707,69.0,15.8,0,0
1708,65.0,16.8,0,0
1709,67.0,16.1,0,0
1710,46.0,11.9,0,0
1711,58.0,13.5,0,0
1712,58.0,16.8,0,0
1713,48.0,18.8,0,0
1714,62.0,22.3,0,0
1715,62.0,14.9,0,0
1716,52.0,14.0,0,1
1717,57.0,14.1,1,1
1718,75.0,14.3,1,0
1719,86.0,11.0,0,0
1720,69.0,14.4,0,0
1721,69.0,13.4,0,0
1722,55.0,17.4,0,0
1723,61.0,16.7,0,0
1724,58.0,19.0,0,0
1725,55.0,19.8,0,0
1726,57.0,21.2,0,0
1727,63.0,19.5,0,0
1728,54.0,19.5,0,0
1729,54.0,17.6,0,0
1730,58.0,16.5,0,0
1731,50.0,19.4,0,0
1732,49.0,16.7,0,0
1733,58.0,19.8,0,0
1734,56.0,23.1,0,0
1735,37.0,19.1,0,0
1736,41.0,16.2,0,0
1737,46.0,20.6,0,0
1738,38.0,24.7,0,0
1739,47.0,25.8,0,0
1740,62.0,22.9,0,1
1741,90.0,10.1,1,1
1742,62.0,11.8,1,0
1743,63.0,15.5,0,0
1744,55.0,18.4,0,0
1745,56.0,22.1,0,0
1746,60.0,15.0,0,0
1747,43.0,17.5,0,0
1748,55.0,17.7,0,0
1749,47.0,19.6,0,0
1750,56.0,21.3,0,0
1751,48.0,20.1,0,0
1752,51.0,23.2,0,0
1753,54.0,24.7,0,0
1754,41.0,27.0,0,0
1755,34.0,29.9,0,0
1756,45.0,28.6,0,0
1757,40.0,26.9,0,0
1758,36.0,29.4,0,1
1759,93.0,18.3,1,1
1760,75.0,17.6,1,0
1761,64.0,20.3,0,0
1762,61.0,22.4,0,1
1763,57.0,20.8,1,0
1764,57.0,23.2,0,0
1765,27.0,19.9,0,0
1766,50.0,20.3,0,0
1767,43.0,19.7,0,0
1768,56.0,20.3,0,0
1769,61.0,22.3,0,0
1770,40.0,22.3,0,0
1771,46.0,16.8,0,0
1772,50.0,18.7,0,0
1773,42.0,16.0,0,0
1774,43.0,16.7,0,0
1775,42.0,18.9,0,0
1776,48.0,21.1,0,1
1777,54.0,22.3,1,0
1778,55.0,24.7,0,0
1779,37.0,27.0,0,0
1780,46.0,26.4,0,0
1781,44.0,26.9,0,0
1782,47.0,28.7,0,0
1783,34.0,31.8,0,0
1784,37.0,29.6,0,0
1785,27.0,32.1,0,0
1786,50.0,26.5,0,0
1787,55.0,24.5,0,0
1788,54.0,23.4,0,0
1789,43.0,21.4,0,0
1790,45.0,22.4,0,1
1791,84.0,20.5,1,1
1792,52.0,17.8,1,0
1793,53.0,18.1,0,0
1794,52.0,22.4,0,0
1795,63.0,22.7,0,0
1796,51.0,26.7,0,0
1797,49.0,26.6,0,0
1798,50.0,28.6,0,0
1799,51.0,28.0,0,0
1800,43.0,27.5,0,0
1801,34.0,30.8,0,1
1802,25.0,22.3,1,0
1803,45.0,19.9,0,0
1804,46.0,20.1,0,0
1805,57.0,23.1,0,0
1806,49.0,25.3,0,0
1807,31.0,29.4,0,0
1808,46.0,23.5,0,0
1809,56.0,20.2,0,0
1810,54.0,22.2,0,0
1811,57.0,24.9,0,0
1812,62.0,24.0,0,1
1813,99.0,20.1,1,1
1814,76.0,22.5,1,0
1815,61.0,18.6,0,0
1816,72.0,19.4,0,0
1817,63.0,23.5,0,1
1818,80.0,13.6,1,0
1819,59.0,14.3,0,0
1820,68.0,17.5,0,0
1821,53.0,19.1,0,0
1822,61.0,19.9,0,0
1823,63.0,20.6,0,0
1824,74.0,20.2,0,0
1825,66.0,17.5,0,0
1826,58.0,19.6,0,1
1827,94.0,18.5,1,0
1828,83.0,19.0,0,0
1829,68.0,19.8,0,0
1830,63.0,21.2,0,0
1831,76.0,22.1,0,0
1832,76.0,21.6,0,0
1833,60.0,16.5,0,0
1834,59.0,20.5,0,0
1835,62.0,19.3,0,0
1836,62.0,20.8,0,0
1837,59.0,22.5,0,1
1838,90.0,20.0,1,0
1839,77.0,15.4,0,0
1840,68.0,18.9,0,0
1841,59.0,17.7,0,1
1842,70.0,14.4,1,0
1843,77.0,14.9,0,0
1844,87.0,17.0,0,0
1845,70.0,16.5,0,0
1846,59.0,16.0,0,0
1847,54.0,23.8,0,1
1848,85.0,18.0,1,0
1849,81.0,13.5,0,0
1850,78.0,13.8,0,1
1851,79.0,17.2,1,0
1852,83.0,17.4,0,1
1853,100.0,18.3,1,0
1854,92.0,19.2,0,0
1855,81.0,17.7,0,0
1856,86.0,18.3,0,1
1857,100.0,14.9,1,0
1858,90.0,17.2,0,0
1859,86.0,17.7,0,1
1860,94.0,19.1,1,1
1861,95.0,14.9,1,1
1862,100.0,16.0,1,0
1863,65.0,17.9,0,0
1864,79.0,16.5,0,0
1865,78.0,16.6,0,1
1866,96.0,16.1,1,1
1867,100.0,16.5,1,1
1868,100.0,17.5,1,0
1869,69.0,17.1,0,0
1870,61.0,16.8,0,0
1871,57.0,16.2,0,0
1872,63.0,13.7,0,0
1873,73.0,14.2,0,0
1874,75.0,13.9,0,0
1875,89.0,12.6,0,0
1876,70.0,10.4,0,0
1877,86.0,10.6,0,0
1878,80.0,10.0,0,0
1879,78.0,13.3,0,1
1880,82.0,16.6,1,0
1881,78.0,14.2,0,0
1882,71.0,11.2,0,0
1883,90.0,14.7,0,0
1884,73.0,12.6,0,0
1885,84.0,12.1,0,0
1886,94.0,14.8,0,1
1887,89.0,11.9,1,0
1888,72.0,10.9,0,0
1889,83.0,8.5,0,1
1890,96.0,9.5,1,0
1891,77.0,9.9,0,0
1892,78.0,11.2,0,0
1893,97.0,11.0,0,0
1894,77.0,8.8,0,0
1895,67.0,9.0,0,0
1896,74.0,8.9,0,1
1897,99.0,11.6,1,1
1898,100.0,11.3,1,0
1899,100.0,8.8,0,0
1900,98.0,9.6,0,0
1901,88.0,9.8,0,0
1902,99.0,10.7,0,0
1903,85.0,12.9,0,0
1904,87.0,12.9,0,0
1905,98.0,11.3,0,0
1906,95.0,11.3,0,1
1907,100.0,13.9,1,0
1908,100.0,11.9,0,0
1910,100.0,12.2,0,1
1911,100.0,13.9,1,0
1912,100.0,11.5,0,0
1914,68.0,17.4,0,1
1915,93.0,11.9,1,0
1916,100.0,11.0,0,0
1917,84.0,10.7,0,0
1918,98.0,10.0,0,1
1919,95.0,12.7,1,1
1920,99.0,11.4,1,0
1921,89.0,11.6,0,1
1924,82.0,9.7,0,0
1925,86.0,7.1,0,0
1926,89.0,6.0,0,0
1927,82.0,5.8,0,0
1928,82.0,7.1,0,0
1929,100.0,6.7,0,0
1930,98.0,7.9,0,1
1931,100.0,10.3,1,1
1933,100.0,6.7,0,0
1934,100.0,5.7,0,1
1935,95.0,8.7,1,0
1936,100.0,6.4,0,0
1937,96.0,6.9,0,0
1938,100.0,7.3,0,0
1939,97.0,9.6,0,0
1940,100.0,7.3,0,0
1941,80.0,11.9,0,1
1942,95.0,5.8,1,1
1943,86.0,9.8,1,1
1944,91.0,11.0,1,0
1945,85.0,10.6,0,1
1946,78.0,9.6,1,1
1947,98.0,7.5,1,1
1948,97.0,4.9,1,0
1949,100.0,7.8,0,0
1950,100.0,6.5,0,0
1951,100.0,6.1,0,0
1952,100.0,4.1,0,1
1953,93.0,8.6,1,0
1954,94.0,7.5,0,0
1955,100.0,6.6,0,0
1956,93.0,8.3,0,1
1957,89.0,6.9,1,1
1958,87.0,7.8,1,0
1959,91.0,7.7,0,1
1960,98.0,7.8,1,0
1961,100.0,2.0,0,0
1962,100.0,3.7,0,0
1963,96.0,6.0,0,1
